0,0.0
0.0039975643157958984,71.0
0.009232282638549805,16.0
0.01326131820678711,44.0
0.0178530216217041,56.0
0.022996187210083008,66.0
0.027001142501831055,64.0
0.03199625015258789,57.0
0.03699755668640137,74.0
0.04125046730041504,60.0
0.04581904411315918,76.0
0.050861358642578125,78.0
0.056265830993652344,64.0
0.0599980354309082,64.0
0.06527566909790039,66.0
0.06989455223083496,67.0
0.07399797439575195,79.0
0.0793297290802002,85.0
0.08453655242919922,88.0
0.0885305404663086,72.0
0.09351754188537598,70.0
0.09850454330444336,79.0
0.1024942398071289,93.0
0.10748124122619629,81.0
0.11248350143432617,61.0
0.11645722389221191,66.0
0.12147402763366699,84.0
0.12646007537841797,67.0
0.130340576171875,58.0
0.1353311538696289,85.0
0.14031696319580078,72.0
